bug;tool;project;id;mutant-id;correct;AST-tool-buggy;Cosine-tool-buggy;s3variable-tool-buggy;variable-tool-buggy;syntax-tool-buggy;semantic-tool-buggy;structural_score;conceptual_score;cosine_distance;braycurtis_distanc};canberra_distance;chebyshev_distance;cityblock_distance;euclidean_distance;jensenshannon_distance;minkowski_distance;seuclidean_distanc;patchedFileNo;addLineNo;rmLineNo;insertIfFalse;updIfFalse;ifFalse;dupArgsInvocation;removeNullinCond;condLogicReduce;insertBooleanLiteral;insertNewConstLiteral;UpdateLiteral; wrapsLoop;wrapsTryCatch;wrapsIfElse;wrongMethodRef;constChange;unwrapIfElse;unwrapTryCatch;expArithMod;codeMove;expLogicExpand;condBlockOthersAdd;wrapsElse;wrapsMethod;wrongVarRef;condBlockRem;unwrapMethod;singleLine;missNullCheckP;missNullCheckN;condBlockExcAdd;notClassified;copyPaste;condBlockRetAdd;expLogicReduce;expLogicMod;wrapsIf;P4J_SRC_ABST_V_AF; P4J_SRC_ASSIGN_CONST_AF; P4J_SRC_ASSIGN_LHS_AF; P4J_SRC_ASSIGN_ZERO_AF; P4J_SRC_CALLEE_AF; P4J_SRC_CALL_ARGUMENT_AF; P4J_SRC_CHANGED_AF; P4J_SRC_DEREF_AF; P4J_SRC_FUNC_ARGUMENT_VF; P4J_SRC_GLOBAL_VARIABLE_VF; P4J_SRC_INDEX_AF; P4J_SRC_INSERT_CONTROL_RF; P4J_SRC_INSERT_GUARD_RF; P4J_SRC_INSERT_STMT_RF; P4J_SRC_LOCAL_VARIABLE_VF; P4J_SRC_MEMBER_ACCESS_AF; P4J_SRC_MEMBER_VF; P4J_SRC_MODIFIED_SIMILAR_VF; P4J_SRC_MODIFIED_VF; P4J_SRC_NONZERO_CONST_VF; P4J_SRC_OP_ADD_AF; P4J_SRC_OP_DIV_AF; P4J_SRC_OP_EQ_AF; P4J_SRC_OP_GE_AF; P4J_SRC_OP_GT_AF; P4J_SRC_OP_LE_AF; P4J_SRC_OP_LT_AF; P4J_SRC_OP_MOD_AF; P4J_SRC_OP_MUL_AF; P4J_SRC_OP_NE_AF; P4J_SRC_OP_SUB_AF; P4J_SRC_REMOVE_PARTIAL_IF; P4J_SRC_REMOVE_STMT; P4J_SRC_REMOVE_WHOLE_BLOCK; P4J_SRC_REMOVE_WHOLE_IF; P4J_SRC_REPLACE_COND_RF; P4J_SRC_REPLACE_STMT_RF; P4J_SRC_R_STMT_ASSIGN_AF; P4J_SRC_R_STMT_CALL_AF; P4J_SRC_R_STMT_COND_AF; P4J_SRC_R_STMT_CONTROL_AF; P4J_SRC_SIZE_LITERAL_VF; P4J_SRC_STMT_ASSIGN_AF; P4J_SRC_STMT_CALL_AF; P4J_SRC_STMT_COND_AF; P4J_SRC_STMT_CONTROL_AF; P4J_SRC_STMT_LABEL_AF; P4J_SRC_STMT_LOOP_AF; P4J_SRC_STRING_LITERAL_VF; P4J_SRC_UOP_DEC_AF; P4J_SRC_UOP_INC_AF; P4J_SRC_ZERO_CONST_VF;P4J_FORMER_ABST_V_AF; P4J_FORMER_ASSIGN_CONST_AF; P4J_FORMER_ASSIGN_LHS_AF; P4J_FORMER_ASSIGN_ZERO_AF; P4J_FORMER_CALLEE_AF; P4J_FORMER_CALL_ARGUMENT_AF; P4J_FORMER_CHANGED_AF; P4J_FORMER_DEREF_AF; P4J_FORMER_FUNC_ARGUMENT_VF; P4J_FORMER_GLOBAL_VARIABLE_VF; P4J_FORMER_INDEX_AF; P4J_FORMER_INSERT_CONTROL_RF; P4J_FORMER_INSERT_GUARD_RF; P4J_FORMER_INSERT_STMT_RF; P4J_FORMER_LOCAL_VARIABLE_VF; P4J_FORMER_MEMBER_ACCESS_AF; P4J_FORMER_MEMBER_VF; P4J_FORMER_MODIFIED_SIMILAR_VF; P4J_FORMER_MODIFIED_VF; P4J_FORMER_NONZERO_CONST_VF; P4J_FORMER_OP_ADD_AF; P4J_FORMER_OP_DIV_AF; P4J_FORMER_OP_EQ_AF; P4J_FORMER_OP_GE_AF; P4J_FORMER_OP_GT_AF; P4J_FORMER_OP_LE_AF; P4J_FORMER_OP_LT_AF; P4J_FORMER_OP_MOD_AF; P4J_FORMER_OP_MUL_AF; P4J_FORMER_OP_NE_AF; P4J_FORMER_OP_SUB_AF; P4J_FORMER_REMOVE_PARTIAL_IF ;P4J_FORMER_REMOVE_STMT ;P4J_FORMER_REMOVE_WHOLE_BLOCK; P4J_FORMER_REMOVE_WHOLE_IF; P4J_FORMER_REPLACE_COND_RF; P4J_FORMER_REPLACE_STMT_RF; P4J_FORMER_R_STMT_ASSIGN_AF; P4J_FORMER_R_STMT_CALL_AF; P4J_FORMER_R_STMT_COND_AF; P4J_FORMER_R_STMT_CONTROL_AF; P4J_FORMER_SIZE_LITERAL_VF; P4J_FORMER_STMT_ASSIGN_AF; P4J_FORMER_STMT_CALL_AF; P4J_FORMER_STMT_COND_AF; P4J_FORMER_STMT_CONTROL_AF; P4J_FORMER_STMT_LABEL_AF; P4J_FORMER_STMT_LOOP_AF; P4J_FORMER_STRING_LITERAL_VF; P4J_FORMER_UOP_DEC_AF; P4J_FORMER_UOP_INC_AF; P4J_FORMER_ZERO_CONST_VF; P4J_LATER_ABST_V_AF; P4J_LATER_ASSIGN_CONST_AF; P4J_LATER_ASSIGN_LHS_AF; P4J_LATER_ASSIGN_ZERO_AF; P4J_LATER_CALLEE_AF; P4J_LATER_CALL_ARGUMENT_AF; P4J_LATER_CHANGED_AF; P4J_LATER_DEREF_AF; P4J_LATER_FUNC_ARGUMENT_VF; P4J_LATER_GLOBAL_VARIABLE_VF; P4J_LATER_INDEX_AF; P4J_LATER_INSERT_CONTROL_RF; P4J_LATER_INSERT_GUARD_RF; P4J_LATER_INSERT_STMT_RF; P4J_LATER_LOCAL_VARIABLE_VF; P4J_LATER_MEMBER_ACCESS_AF; P4J_LATER_MEMBER_VF; P4J_LATER_MODIFIED_SIMILAR_VF; P4J_LATER_MODIFIED_VF; P4J_LATER_NONZERO_CONST_VF; P4J_LATER_OP_ADD_AF; P4J_LATER_OP_DIV_AF; P4J_LATER_OP_EQ_AF; P4J_LATER_OP_GE_AF; P4J_LATER_OP_GT_AF; P4J_LATER_OP_LE_AF; P4J_LATER_OP_LT_AF; P4J_LATER_OP_MOD_AF; P4J_LATER_OP_MUL_AF; P4J_LATER_OP_NE_AF; P4J_LATER_OP_SUB_AF; P4J_LATER_REMOVE_PARTIAL_IF; P4J_LATER_REMOVE_STMT; P4J_LATER_REMOVE_WHOLE_BLOCK; P4J_LATER_REMOVE_WHOLE_IF; P4J_LATER_REPLACE_COND_RF; P4J_LATER_REPLACE_STMT_RF; P4J_LATER_R_STMT_ASSIGN_AF; P4J_LATER_R_STMT_CALL_AF; P4J_LATER_R_STMT_COND_AF; P4J_LATER_R_STMT_CONTROL_AF; P4J_LATER_SIZE_LITERAL_VF; P4J_LATER_STMT_ASSIGN_AF; P4J_LATER_STMT_CALL_AF; P4J_LATER_STMT_COND_AF; P4J_LATER_STMT_CONTROL_AF; P4J_LATER_STMT_LABEL_AF; P4J_LATER_STMT_LOOP_AF; P4J_LATER_STRING_LITERAL_VF; P4J_LATER_UOP_DEC_AF; P4J_LATER_UOP_INC_AF; P4J_LATER_ZERO_CONST_VF;S10_METHOD_CALL_WITH_NULL_GUARD;S11_FAULTY_CLASS_EXCEPTION_TYPE;S12_METHOD_CALL_WITH_TRY_CATCH;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3;S14_TYPE_OF_FAULTY_STATEMENT_PARENT;S15_HAS_OBJECTIVE_METHOD_CALL;S16_HAS_Invocations_Prone_Exception;S18_In_Synchronized_Method;S1_LOCAL_VAR_NOT_ASSIGNED;S1_LOCAL_VAR_NOT_USED;S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD;S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD;S3_TYPE_OF_FAULTY_STATEMENT;S4_Field_NOT_ASSIGNED;S4_Field_NOT_USED;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD;S6_METHOD_THROWS_EXCEPTION;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.80;FixMiner;Math;80;0;FALSE;1;0.0;1;0.5;1.0;1.0;[1.0];[0.2];0.008970499038696289;0.06718916769831185;18.447511001707852;0.6654695868492126;18.255220413208008;2.3985776901245117;inf;2.3985776901245117;23.98577642232391;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; Invocation; Assignment; Assignment; If; For; LocalVariable; Method;0;0;0;0;0;0;0; Invocation;0;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.81;FixMiner;Math;81;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.905];0.00908583402633667;0.0734914101707434;20.00987691035613;0.575016975402832;19.788808822631836;2.3930020332336426;inf;2.3930020332336426;23.93001964220967;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; If; If; LocalVariable; LocalVariable; LocalVariable; If;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.63;FixMiner;Math;63;0;FALSE;15;0.11409384167270342;6;0.25;0.13043478260869565;0.16666666666666666;[0.357];[0.533];0.003950297832489014;0.04631725864744456;12.947444922466136;0.5971357822418213;15.99420166015625;1.9929453134536743;inf;1.9929453134536743;19.92945293592605;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Method;0;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.84;FixMiner;Math;84;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.895];0.03182893991470337;0.12848108001945888;25.37239586101938;0.6868430972099304;18.524608612060547;2.3033430576324463;inf;2.3033430576324463;23.0334315562850;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; LocalVariable; If; LocalVariable; While;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Math.85;FixMiner;Math;85;0;FALSE;17;1.0;13;0.0;0.0;0.0;[0.0];[0.022];0.017123520374298096;0.09647896883347312;20.62208501069064;0.6945739388465881;19.405458450317383;2.3603174686431885;inf;2.3603174686431885;23.60317409443806;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; Return; ; ; Do; LocalVariable; LocalVariable; Method;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Time.11;FixMiner;Time;11;0;FALSE;8;0.20254777717110006;2;0.5;0.32142857142857145;0.21428571428571427;[0.538];[0.75];0.004979193210601807;0.04971599347011633;10.51302735635332;0.8583250045776367;24.466218948364258;3.057518243789673;inf;3.057518243789673;30.5751816520764;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; Method;1;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Lang.57;FixMiner;Lang;57;0;FALSE;7;0.19591559887165388;3;0.5;0.2765957446808511;0.28;[0.625];[0.609];0.014240145683288574;0.09234001335299856;21.20716395707904;0.6036059856414795;21.597036361694336;2.555159330368042;inf;2.555159330368042;25.55159302628850;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;0;0;0;0;0;0;0; Method;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.FixMiner.Lang.63;FixMiner;Lang;63;0;FALSE;1;0.0;1;0.6;1.0;1.0;[1.0];[0.929];0.008182823657989502;0.06117225030330186;14.410359480188639;0.7064379453659058;20.916372299194336;2.640939474105835;inf;2.640939474105835;26.4093947496757;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; Return; ; ; LocalVariable; ; ; If;0;0;0;0;0;0;0; Invocation;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.93;ACS;Math;93;0;FALSE;43;0.21820170566722474;16;0.2916666666666667;0.2943396226415094;0.1125;[0.053, 0.575];[0.25, 0.833];0.006401538848876953;0.05834765652919467;19.195753556868954;0.596982479095459;19.351978302001953;2.415205478668213;inf;2.415205478668213;24.15205389531426;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Package;1;0;0;0;0;0;0; Class;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.73;ACS;Math;73;0;FALSE;11;1.0;3;0.0;0.0;0.0;[0.562];[0.714];0.015774011611938477;0.09361752064717707;18.187409440312685;0.6888718605041504;22.254108428955078;2.700308322906494;inf;2.700308322906494;27.003083324190;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;0;0;0;0;0;0;0; Method;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.28;ACS;Math;28;0;FALSE;11;0.12354341072280617;3;0.5;0.3408521303258145;0.32323232323232326;[0.5];[0.625];0.024083256721496582;0.10748244628431937;22.74537528689144;0.7574748992919922;20.391345977783203;2.622417449951172;inf;2.622417449951172;26.22417401919586;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Return; ; ; For; LocalVariable; LocalVariable; Method;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.81;ACS;Math;81;0;FALSE;11;0.054578758809942673;3;0.7692307692307693;0.6146095717884131;0.45492788461538464;[0.459];[0.6];0.010388553142547607;0.07882075444468206;23.52511667759935;0.7378820180892944;21.217809677124023;2.589467763900757;inf;2.589467763900757;25.89467671413569;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; If;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.97;ACS;Math;97;0;FALSE;12;0.26970325665977846;2;0.5;0.3055555555555556;0.23529411764705882;[0.067];[0.091];0.01717245578765869;0.0993751711462149;19.544506169584555;0.6194460988044739;22.8482608795166;2.7444939613342285;inf;2.7444939613342285;27.44494071652203;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Return; ; ; LocalVariable; LocalVariable; LocalVariable; Method;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Math.4;ACS;Math;4;0;FALSE;14;1.0;3;0.0;0.0;0.0;[0.724, 0.724];[0.871, 0.875];0.014286518096923828;0.08564585560504248;19.491487126278525;0.934124231338501;20.567758560180664;2.6919617652893066;inf;2.6919617652893066;26.91961652306919;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;1;0;0;0;0;0;0; Method;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.ACS.Lang.35;ACS;Lang;35;0;FALSE;18;0.15035570687693;6;0.4;0.25170068027210885;1.0;[0.611, 0.674];[0.731, 0.781];0.001616835594177246;0.029663942184458995;7.614148089546868;0.5622225999832153;18.361051559448242;2.298722743988037;inf;2.298722743988037;22.98722740040156;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; Class;1;0;0;0;0;0;0; Method;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
