bug,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,tool,project,id,mutant-id,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,correct
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Closure.22,44.0,141.03455665803165,33,115,1.0,0.034556658031649756,10,26,0.0,0.1771043341422905,0.0,0.8142857142857143,0.0,0.7134866376631448,0.0,0.3048361934477379,jGenProg,Closure,22,0,[112],[112],[0.175],[0.176],0.351,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.7,2.0,14.0,1,3,0.0,0.0,1,11,0.0,0.4886968085106383,0.0,0.65625,1.0,1.0,1.0,0.744680851063829,jGenProg,Chart,7,0,[552],[552],[1.0],[0.846],1.846,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.3,6.038476052359177,18.232589587478287,4,12,0.03847605235917684,0.23258958747828506,2,6,0.1730769230769231,0.3545953951633465,0.75,0.8378378378378378,0.38461538461538464,0.5021008403361344,0.6,0.84291187739463,jGenProg,Chart,3,0,[564],[564],[0.9],[0.632],1.532,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.13,1188.9005040989887,1192.9005040989887,947,951,0.9005040989887575,0.9005040989887575,241,241,0.0,0.0,0.0,0.024291497975708502,0.0,0.0,0.0,0.,jGenProg,Chart,13,0,"[151, 182, 252, 275, 337, 422]","[151, 162, 173, 185, 198, 209]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.571, 0.0, 0.0, 0.0, 0.0, 0.0]",0.178,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.5,20.140135589034735,51.05794905362446,15,36,0.14013558903473433,0.05794905362446112,5,15,0.09807152976551883,0.2468995335077938,0.4444444444444444,0.5588235294117647,0.5079365079365079,0.7368421052631579,0.4344262295081967,0.599613152804642,jGenProg,Chart,5,0,[563],[563],[0.429],[0.632],1.061,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.25,57.0,172.02449655602942,34,124,1.0,0.02449655602941636,22,48,0.0,0.40989237142694673,0.0,0.7563451776649747,0.0,0.6144167758846658,0.0,0.882036847492323,jGenProg,Chart,25,0,[207],[207],[0.323],[0.432],0.755,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.95,6.012080473611774,32.118037901689,4,24,0.01208047361177389,0.11803790168899952,2,8,0.17159791370317684,0.27291503267973855,0.6666666666666666,0.7333333333333333,0.6351351351351351,0.5615384615384615,0.4052631578947368,0.662745098039215,jGenProg,Math,95,0,[147],[147],[0.692],[0.889],1.581,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.50,34.03590652680309,42.594821131026166,29,41,0.03590652680309103,0.5948211310261626,5,1,0.35939883645765996,0.0,0.7058823529411765,0.9705882352941176,0.7371428571428571,0.1479028697571744,0.6907051282051282,0.,jGenProg,Math,50,0,[188],[188],[0.094],[0.048],0.142,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.60,6.016130089900092,5.016130089900092,4,4,0.01613008990009257,0.01613008990009257,2,1,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.,jGenProg,Math,60,0,[186],[186],[0.8],[0.7],1.5,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.73,8.022033684771564,38.042972849856284,4,20,0.022033684771564088,0.04297284985627969,4,18,0.06117353308364544,0.08099315834190404,0.5,0.5263157894736842,0.550561797752809,0.35795454545454547,0.2222222222222222,0.4299065420560747,jGenProg,Math,73,0,[134],[134],[0.667],[0.733],1.4,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.8,11.0,43.06011052450386,7,32,1.0,0.060110524503859564,3,11,0.0,0.06574026857045726,0.0,0.7027027027027027,0.0,0.32075471698113206,0.0,0.291666666666666,jGenProg,Math,8,0,[190],[190],[0.882],[0.889],1.771,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.81,167.0,196.01198438598027,113,123,1.0,0.011984385980253198,53,73,0.0,0.12461009748464243,0.0,0.4930555555555556,0.0,0.43992654774396645,0.0,0.574483035535033,jGenProg,Math,81,0,[1543],[1543],[0.043],[0.0],0.043,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.84,2.0,69.084311965227,1,49,1.0,0.08431196522699935,0,20,0.0,0.01069980238077724,1.0,0.6610169491525424,0.0,0.25137903861308114,0.0,0.0643923240938166,jGenProg,Math,84,0,[95],[95],[0.714],[0.5],1.214,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.85,17.0,34.23318841949276,17,18,0.0,0.23318841949276747,0,16,0.0,0.05572552447552447,1.0,0.2727272727272727,0.0,0.6538461538461539,0.0,0.312,jGenProg,Math,85,0,[199],[199],[0.0],[0.0],0.0,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.27,9.064567658513138,48.09346172422216,6,30,0.0645676585131365,0.09346172422215981,3,18,0.18748088382639877,0.034496308099521006,0.5714285714285714,0.5263157894736842,0.5116279069767442,0.21428571428571427,0.6412698412698413,0.3058672651490862,jGenProg,Lang,27,0,[489],[489],[0.4],[0.739],1.139,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.39,55.0,75.0,38,52,1.0,1.0,16,22,0.0,0.0,0.0,0.37142857142857144,0.0,0.0,0.0,0.,jGenProg,Lang,39,0,[3675],[3675],[0.0],[0.0],0.0,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.59,11.674604313272015,11.674604313272015,9,9,0.6746043132720158,0.6746043132720158,2,2,0.0,0.40625,0.0,0.5,0.8125,0.8125,1.0,1.,GenProg,Closure,59,0,[42],[42],[0.714],[0.562],1.276,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.67,89.08701990969772,90.08701990969772,63,63,0.08701990969771645,0.08701990969771645,26,27,0.0022034143708949236,0.006749197172110577,0.08823529411764706,0.2702702702702703,0.21951219512195122,0.21951219512195122,0.11376146788990826,0.1137614678899082,GenProg,Closure,67,0,[84],[84],[0.367],[0.474],0.841,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.129,9.0,4.0,2,2,1.0,1.0,6,1,0.0,0.6366715045960329,0.0,0.8571428571428571,0.08247422680412371,0.8034188034188035,0.0,0.924528301886792,GenProg,Closure,129,0,[1546],[1546],[0.92],[0.905],1.825,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.10,30.57940448790397,30.57940448790397,21,21,0.5794044879039701,0.5794044879039701,9,9,0.0,0.001218990124728811,0.0,0.18181818181818182,0.0748663101604278,0.0748663101604278,0.08955223880597014,0.0895522388059701,GenProg,Closure,10,0,"[251, 809]","[251, 809]","[0.65, 0.667]","[0.739, 0.621]",1.338,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.21,53.503861061643164,77.0,40,77,0.5038610616431661,0.0,13,0,0.0,0.052279398919644726,0.0,1.0,0.035623409669211195,0.31108597285067874,0.009036144578313253,0.168054504163512,jGenProg,Closure,21,0,[118],[118],[0.29],[0.231],0.521,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.75,18.274410239376138,27.18053655199733,17,25,0.2744102393761365,0.18053655199733298,1,2,0.0828869778869779,0.056166917106219454,0.5,0.3333333333333333,0.4250614250614251,0.41944004226096143,0.39,0.401727861771058,GenProg,Closure,75,0,"[303, 375, 263]","[303, 375, 263]","[0.769, 0.0, 0.364]","[0.917, 0.0, 0.435]",0.828,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.55,20.15035570687693,38.109637732196916,11,24,0.15035570687693,0.10963773219691653,9,14,0.023197278911564624,0.06100614076523382,0.14285714285714285,0.5172413793103449,0.6888888888888889,0.5753424657534246,0.2357142857142857,0.20,GenProg,Closure,55,0,[66],[66],[0.448],[0.4],0.848,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.130,21.17177389200866,24.10427732558455,12,16,0.1717738920086581,0.10427732558454983,9,8,0.027154450146949154,0.454323400097704,0.13333333333333333,0.6521739130434783,0.35570469798657717,0.6966292134831461,0.5725490196078431,1.,GenProg,Closure,130,0,[179],[179],[0.711],[0.581],1.292,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.112,20.203877811425265,62.04777213182536,8,39,0.20387781142526262,0.04777213182536222,12,23,0.002255639097744361,0.10989029673610688,0.1875,0.5490196078431373,0.08771929824561403,0.6474654377880185,0.13714285714285715,0.3091397849462365,GenProg,Closure,112,0,[1062],[1062],[0.429],[0.579],1.008,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.124,59.15291248863627,70.02921856356222,41,47,0.15291248863627027,0.029218563562225852,18,23,0.04526724630823525,0.17498122122799842,0.2727272727272727,0.676056338028169,0.7068965517241379,0.7752808988764045,0.2348008385744235,0.3338485316846986,GenProg,Closure,124,0,[138],[138],[0.407],[0.484],0.891,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.114,31.121466239442015,51.13352584729884,24,37,0.12146623944201407,0.13352584729883799,7,14,0.017912428129146396,0.0023715105196586675,0.5882352941176471,0.48148148148148145,0.5328947368421053,0.14222222222222222,0.05714285714285714,0.0346320346320346,GenProg,Closure,114,0,"[120, 1610]","[120, 1610]","[0.857, 0.368]","[0.758, 0.25]",1.116,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.78,16.637261874944993,16.637261874944993,12,12,0.6372618749449941,0.6372618749449941,4,4,0.0,0.01984126984126984,0.0,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.16666666666666666,0.1666666666666666,GenProg,Closure,78,0,[54],[54],[0.742],[0.654],1.396,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.22,17.39762502605734,162.0279411764706,10,136,0.3976250260573395,0.027941176470588247,7,26,0.018325617283950615,0.17239060133572642,0.2222222222222222,0.8243243243243243,0.4947916666666667,0.7023484434735118,0.16666666666666666,0.29775759296054,jGenProg,Closure,22,0,[112],[112],[0.175],[0.176],0.351,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.1,39.018467644979324,46.02266447941561,30,31,0.018467644979328957,0.02266447941561278,9,15,0.23699042194711012,0.28695652173913044,0.625,0.6153846153846154,0.5401069518716578,0.7791666666666667,0.702054794520548,0.5984654731457,GenProg,Chart,1,0,"[1045, 1352, 1798]","[1045, 1353, 1798]","[0.667, 0.926, 0.806]","[0.686, 0.844, 0.711]",1.547,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.3,18.659100691414643,26.40575075771551,14,22,0.6591006914146433,0.4057507577155093,4,4,0.0,0.34269092774430854,0.2,0.8787878787878788,1.0,0.4891891891891892,0.0,0.79715302491103,jGenProg,Chart,3,0,[564],[564],[0.9],[0.632],1.532,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.12,56.16625921058651,60.1252939826615,49,57,0.16625921058650694,0.12529398266150427,7,3,0.03746031746031746,0.21551240318778764,0.2222222222222222,0.7272727272727273,0.5714285714285714,0.7064017660044151,0.295,0.419491525423728,GenProg,Chart,12,0,"[664, 796, 153]","[664, 795, 153]","[0.571, 0.917, 0.475]","[0.444, 0.733, 0.473]",1.204,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.13,79.0460863175359,105.02334224059783,56,61,0.046086317535904975,0.02334224059783263,23,44,0.0500641539172968,0.03229250922342235,0.35,0.41333333333333333,0.6591179976162098,0.4349344978165939,0.21701795472287275,0.1796294357793363,jGenProg,Chart,13,0,"[151, 182, 252, 275, 337, 422]","[151, 162, 173, 185, 198, 209]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.571, 0.0, 0.0, 0.0, 0.0, 0.0]",0.178,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.25,20.367177646757167,16.367177646757167,11,11,0.36717764675716624,0.36717764675716624,9,5,0.03565513433934487,0.13876146788990826,0.23076923076923078,0.6875,0.32894736842105265,0.47706422018348627,0.4696969696969697,0.423076923076923,jGenProg,Chart,25,0,[207],[207],[0.323],[0.432],0.755,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.95,35.07204334112514,58.06593396951298,26,45,0.07204334112513422,0.06593396951298591,9,13,0.008411399920833883,0.043346877148970765,0.125,0.6829268292682927,0.4528301886792453,0.4398976982097187,0.1486013986013986,0.1442885771543086,jGenProg,Math,95,0,[147],[147],[0.692],[0.889],1.581,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.80,134.06321770648492,132.0494543564082,88,95,0.06321770648490332,0.04945435640820872,46,37,0.009112269006407051,0.2598069242038246,0.21428571428571427,0.6185567010309279,0.323943661971831,0.5376486129458389,0.13126949844012478,0.781218781218781,GenProg,Math,80,0,"[872, 1093, 1137]","[872, 1092, 1137]","[0.929, 0.571, 0.211]","[0.778, 0.632, 0.206]",1.109,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.28,18.290235151192604,77.17156780841195,4,69,0.29023515119260634,0.17156780841195352,14,8,9.993593850096093E-4,0.6462275989378365,0.13333333333333333,0.8840579710144928,0.09285714285714286,0.830238726790451,0.08071748878923767,0.880444064901793,GenProg,Math,28,0,[145],[145],[0.938],[0.833],1.771,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.81,159.04086906608393,196.01050679106686,113,123,0.04086906608390739,0.01050679106687269,46,73,0.010722684826989223,0.21341607818601327,0.1774193548387097,0.5548780487804879,0.2380729653882133,0.5641290322580645,0.2538589408691522,0.681790805059225,jGenProg,Math,81,0,[1543],[1543],[0.043],[0.0],0.043,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.31,23.070095224855415,237.01697980984923,19,231,0.07009522485541475,0.01697980984923886,4,6,0.07923167155425219,0.07174491351084032,0.6,0.625,0.4596774193548387,0.47244094488188976,0.2872727272727273,0.242976107090045,GenProg,Math,31,0,"[215, 177, 86]","[215, 177, 86]","[0.5, 0.562, 1.0]","[0.606, 0.312, 0.917]",1.299,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.85,42.04387356545513,62.032130692896274,29,30,0.04387356545512966,0.03213069289626891,13,32,0.3064776075493393,0.012261178828507241,0.6875,0.42857142857142855,0.5695906432748538,0.35294117647058826,0.782642089093702,0.0810600155884645,jGenProg,Math,85,0,[199],[199],[0.0],[0.0],0.0,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.82,26.133856270568913,20.05110878137107,8,9,0.13385627056891203,0.051108781371069556,18,11,7.495505983912277E-4,0.5105418493009722,0.22727272727272727,0.7555555555555555,0.040339702760084924,0.8903394255874674,0.0817562452687358,0.758943313153549,GenProg,Math,82,0,[63],[63],[0.843],[0.795],1.638,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.40,71.01185858755059,232.02274154565512,44,143,0.011858587550586996,0.022741545655113993,27,89,0.25818870034625885,0.07693068673062123,0.5303030303030303,0.4472049689440994,0.5044117647058823,0.35865595325054783,0.9652235628105039,0.4796395036096824,GenProg,Math,40,0,"[299, 393, 296]","[299, 396, 296]","[0.529, 0.516, 0.778]","[0.556, 0.675, 0.731]",1.262,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.2,25.074195526015004,22.074195526015004,17,17,0.07419552601500523,0.07419552601500523,8,5,0.06928356928356927,0.1357841854623476,0.16666666666666666,0.6428571428571429,0.6235521235521235,0.44742268041237115,0.6666666666666666,0.472081218274111,GenProg,Math,2,0,"[138, 157]","[138, 157]","[0.48, 0.8]","[0.706, 0.667]",1.326,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Lang.7,14.162292183416609,59.03067874673191,8,31,0.162292183416609,0.03067874673190696,6,28,0.013725186104218362,0.013600761873166828,0.4,0.582089552238806,0.036057692307692304,0.10508474576271186,0.9516129032258065,0.2223482699943278,GenProg,Lang,7,0,[453],[453],[0.279],[0.512],0.791,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.1,10.056120192551461,10.056120192551461,8,8,0.05612019255146106,0.05612019255146106,2,2,0.08974358974358974,0.1346153846153846,0.5,0.75,0.4188034188034188,0.4188034188034188,0.42857142857142855,0.4285714285714285,SketchFix,Chart,1,1,[1797],[1797],[1.0],[1.0],2.0,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.2,14.019038045374254,19.018013964970873,10,10,0.01903804537425402,0.018013964970873375,4,9,0.412860594906784,0.025789432238758955,0.7777777777777778,0.5714285714285714,0.7752659574468085,0.21084337349397592,0.6846950517836594,0.2140522875816993,SketchFix,Chart,1,2,[1798],[1798],[0.778],[0.656],1.434,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.33.1,14.003897545504673,29.00389754550467,6,6,0.0038975455046723617,0.0038975455046723617,8,23,0.4976142109660116,0.0032273852019425913,0.68,0.4523809523809524,0.8095238095238095,0.06581059390048154,0.9039704524469068,0.1084053417124901,SketchFix,Math,33,1,[338],[338],[1.0],[0.865],1.865,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.1,9.012562033243793,8.017100231954963,6,5,0.01256203324379268,0.017100231954962464,3,3,0.14705205353326098,0.1384474111746839,0.6666666666666666,0.7272727272727273,0.5591397849462365,0.5384615384615384,0.3944954128440367,0.3535353535353535,SketchFix,Math,70,1,[72],[72],[0.826],[1.0],1.826,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.2,9.016559576204504,8.026148318903648,6,5,0.01655957620450277,0.02614831890364655,3,3,0.21957087445377324,0.21756021756021757,0.6666666666666666,0.7272727272727273,0.5591397849462365,0.5384615384615384,0.589041095890411,0.555555555555555,SketchFix,Math,70,2,"[72, 91]","[72, 91]","[0.826, 0.75]","[1.0, 0.815]",1.696,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.1,2.0,8.0,1,2,0.0,0.0,1,6,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,1.0,1.0,1.0,1.,SketchFix,Math,82,1,[82],[82],[1.0],[0.96],1.96,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.2,10.078867627056324,17.012374180269532,8,9,0.07886762705632344,0.012374180269529633,2,8,0.07370744908132745,0.33549783549783546,0.5,0.6666666666666666,0.3898305084745763,0.775,0.37815126050420167,0.649350649350649,SketchFix,Math,82,2,[84],[84],[0.778],[0.939],1.717,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.1,3.030536794650992,9.030536794650992,2,2,0.030536794650991794,0.030536794650991794,1,7,0.625,0.606060606060606,0.75,0.6666666666666666,1.0,1.0,0.8333333333333334,0.909090909090909,SketchFix,Lang,6,1,[95],[95],[1.0],[0.889],1.889,TRUE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.2,6.046001907994276,11.046001907994276,4,4,0.04600190799427606,0.04600190799427606,2,7,0.34025629695095,0.34246575342465746,0.6666666666666666,0.6818181818181818,0.7534246575342466,0.7534246575342466,0.6774193548387096,0.666666666666666,SketchFix,Lang,6,2,[95],[95],[0.75],[0.842],1.592,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.18,5.147197134577558,7.147197134577558,4,4,0.14719713457755834,0.14719713457755834,1,3,0.29916897506925205,0.22793826671943013,0.75,0.5714285714285714,0.631578947368421,0.631578947368421,0.631578947368421,0.63157894736842,DynaMoth,Chart,18,0,[350],[350],[0.786],[0.857],1.643,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.1,5.065496971548812,8.06549697154881,4,5,0.06549697154881162,0.06549697154881162,1,3,0.30245558768849407,0.2688494112786614,0.75,0.6666666666666666,0.5533980582524272,0.5533980582524272,0.7287234042553191,0.728723404255319,DynaMoth,Chart,1,0,[1797],[1797],[0.913],[0.875],1.788,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.15,5.077041793009103,11.077041793009103,4,4,0.07704179300910274,0.07704179300910274,1,7,0.21619152046783627,0.1317738791423002,0.875,0.5333333333333333,0.2934027777777778,0.2934027777777778,0.8421052631578947,0.842105263157894,DynaMoth,Chart,15,0,[1219],[1219],[0.778],[0.75],1.528,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.13,5.006988617415904,39.006447464254705,4,9,0.006988617415904175,0.006447464254707436,1,30,0.8047289033836119,0.3616362941234575,0.9545454545454546,0.53125,1.0,0.7250922509225092,0.8430493273542601,0.938814531548757,DynaMoth,Chart,13,0,"[444, 452]","[444, 453]","[0.78, 0.844]","[0.704, 0.667]",1.498,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.5,5.483602220505678,33.19419153036651,4,25,0.4836022205056778,0.1941915303665055,1,8,0.0,0.13616036974233747,0.0,0.6521739130434783,0.47058823529411764,0.6415770609318996,0.14285714285714285,0.325415676959619,DynaMoth,Chart,5,0,[563],[563],[0.882],[0.789],1.671,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.25,5.004952572162565,142.01824495660736,4,94,0.004952572162564617,0.018244956607379126,1,48,0.49468205275864363,0.4156264724267855,0.9565217391304348,0.7837837837837838,0.7152317880794702,0.6018268364852695,0.7230769230769231,0.88112064613831,DynaMoth,Chart,25,0,"[207, 216]","[207, 217]","[0.793, 0.696]","[0.775, 0.739]",1.502,FALSE
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.32,10.61509982054025,19.731537577914388,7,13,0.6150998205402495,0.7315375779143902,3,6,0.0,0.0017982017982017986,0.0,0.4,0.42857142857142855,0.10227272727272728,0.2222222222222222,0.0439560439560439,DynaMoth,Math,32,0,[136],[136],[0.719],[0.792],1.511,FALSE
